Variable Name;Variable File;Variable Line;Fault Injection Time(s);Injection Time Interval;Fault Model
_dl_argv;rtld.c;86;0.8464586734771729;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.43234729766845703;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.3985419273376465;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.3662071228027344;0-2;LSB bit-flip
load_time;rtld.c;216;0.5245773792266846;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.9626457691192627;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.5533382892608643;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.9916865825653076;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.5114240646362305;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.8659298419952393;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.35226893424987793;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;1.0714423656463623;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.32306838035583496;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.8566570281982422;0-2;LSB bit-flip
ref;dl-lookup.c;351;0.5212991237640381;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.9615697860717773;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.439361572265625;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;1.0560369491577148;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.6698193550109863;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.5444109439849854;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.4668855667114258;0-2;LSB bit-flip
version_info;rtld.c;747;1.0056118965148926;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.19989609718322754;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.7814891338348389;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.740229606628418;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.5901474952697754;0-2;LSB bit-flip
version_info;rtld.c;747;0.27111101150512695;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.26732659339904785;0-2;LSB bit-flip
version_info;rtld.c;747;0.29164838790893555;0-2;LSB bit-flip
start_time;rtld.c;217;0.7302861213684082;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.49813103675842285;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.8448457717895508;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.9371631145477295;0-2;LSB bit-flip
audit_list;rtld.c;124;0.2801985740661621;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.2136368751525879;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.6470613479614258;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.8259098529815674;0-2;LSB bit-flip
preload_file;rtld.c;1551;0.47881221771240234;0-2;LSB bit-flip
library_path;rtld.c;743;0.9963738918304443;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.0904767513275146;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.6251497268676758;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.2829904556274414;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.9609675407409668;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.682924747467041;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.27518391609191895;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.47882866859436035;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.6402444839477539;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.3323180675506592;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;1.0183770656585693;0-2;LSB bit-flip
audit_list;rtld.c;124;0.5648140907287598;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.28072595596313477;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.1042981147766113;0-2;LSB bit-flip
audit_list;rtld.c;124;0.23917484283447266;0-2;LSB bit-flip
version_info;rtld.c;747;0.19565153121948242;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.5088133811950684;0-2;LSB bit-flip
file_size;rtld.c;794;0.977325439453125;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.9382658004760742;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.8925178050994873;0-2;LSB bit-flip
version_info;rtld.c;747;0.43071889877319336;0-2;LSB bit-flip
audit_list;rtld.c;124;0.2252345085144043;0-2;LSB bit-flip
filename;binary_search.c;37;0.5797739028930664;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.7165169715881348;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.3749730587005615;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.16313457489013672;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.7794594764709473;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.054692029953003;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.9663777351379395;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;1.0489449501037598;0-2;LSB bit-flip
library_path;rtld.c;743;0.953169584274292;0-2;LSB bit-flip
library_path;rtld.c;743;0.716456413269043;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.8190968036651611;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.9935698509216309;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;1.0670673847198486;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.4993109703063965;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.6500270366668701;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.9222803115844727;0-2;LSB bit-flip
library_path;rtld.c;743;0.2294163703918457;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.9777531623840332;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.3870847225189209;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.26924967765808105;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.23448681831359863;0-2;LSB bit-flip
library_path;rtld.c;743;0.6934504508972168;0-2;LSB bit-flip
start_time;rtld.c;217;1.104240894317627;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.0224261283874512;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.5435593128204346;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.8796217441558838;0-2;LSB bit-flip
start_time;rtld.c;217;1.0244863033294678;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.6596555709838867;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.27614712715148926;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.4023702144622803;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.8189554214477539;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.6959869861602783;0-2;LSB bit-flip
__PRETTY_FUNCTION__;rtld.c;0;0.29271888732910156;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.4447183609008789;0-2;LSB bit-flip
any_debug;rtld.c;2239;1.075894832611084;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;1.1138770580291748;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.1809680461883545;0-2;LSB bit-flip
load_time;rtld.c;216;0.5332098007202148;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.20714712142944336;0-2;LSB bit-flip
size;binary_search.c;37;0.9267339706420898;0-2;LSB bit-flip
load_time;rtld.c;216;0.41943860054016113;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.21555113792419434;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.46546006202697754;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.4126574993133545;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;1.0370397567749023;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7829103469848633;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.5596857070922852;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.6698746681213379;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.7259111404418945;0-2;LSB bit-flip
version_info;rtld.c;747;0.8025434017181396;0-2;LSB bit-flip
start_time;rtld.c;217;0.30271220207214355;0-2;LSB bit-flip
relocate_time;rtld.c;215;1.0854480266571045;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.2387840747833252;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.166412353515625;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.9735336303710938;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.7768018245697021;0-2;LSB bit-flip
preloadlist;rtld.c;745;1.0109705924987793;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;1.025423288345337;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;1.1153125762939453;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.9624958038330078;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.7338652610778809;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.902012825012207;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.2279200553894043;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.4100148677825928;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.23725271224975586;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.6734097003936768;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.9238934516906738;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.9564719200134277;0-2;LSB bit-flip
load_time;rtld.c;216;0.4692354202270508;0-2;LSB bit-flip
start_time;rtld.c;217;0.2078697681427002;0-2;LSB bit-flip
library_path;rtld.c;743;0.5671398639678955;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.7375361919403076;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.9433803558349609;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;1.1400878429412842;0-2;LSB bit-flip
version_info;rtld.c;747;0.5228385925292969;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.9009160995483398;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.7785835266113281;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.4676945209503174;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.9406030178070068;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.6742470264434814;0-2;LSB bit-flip
_rtld_global;rtld.c;140;1.0389060974121094;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.16945385932922363;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.8906528949737549;0-2;LSB bit-flip
any_debug;rtld.c;2239;1.0433824062347412;0-2;LSB bit-flip
audit_list;rtld.c;124;0.7215228080749512;0-2;LSB bit-flip
any_debug;rtld.c;2239;1.0380399227142334;0-2;LSB bit-flip
version_info;rtld.c;747;0.9426615238189697;0-2;LSB bit-flip
load_time;rtld.c;216;0.6497294902801514;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.4686119556427002;0-2;LSB bit-flip
_dl_argc;rtld.c;82;1.1433343887329102;0-2;LSB bit-flip
_dl_argc;rtld.c;82;1.0352897644042969;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.7089433670043945;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;1.0089218616485596;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.5743365287780762;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;1.024552345275879;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.38112354278564453;0-2;LSB bit-flip
mapp;dl-addr.c;125;0.6435117721557617;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.6731271743774414;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.7430369853973389;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.27976059913635254;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.6822638511657715;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.6615114212036133;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;1.0778908729553223;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.39683055877685547;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.909449577331543;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.25977563858032227;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.8331642150878906;0-2;LSB bit-flip
start_time;rtld.c;217;1.095703125;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.8287124633789062;0-2;LSB bit-flip
start_time;rtld.c;217;1.0715761184692383;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.17634201049804688;0-2;LSB bit-flip
load_time;rtld.c;216;0.3330981731414795;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.7368552684783936;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.27227044105529785;0-2;LSB bit-flip
relocate_time;rtld.c;215;1.0005428791046143;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.17212533950805664;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.38125181198120117;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.25754237174987793;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.3875129222869873;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.6956541538238525;0-2;LSB bit-flip
audit_list;rtld.c;124;0.9141812324523926;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.9737324714660645;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;1.0032708644866943;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.4771864414215088;0-2;LSB bit-flip
audit_list;rtld.c;124;0.9500060081481934;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6168622970581055;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.27970409393310547;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.7713968753814697;0-2;LSB bit-flip
finput;binary_search.c;38;1.1336960792541504;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.5024933815002441;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.7563543319702148;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.5106363296508789;0-2;LSB bit-flip
load_time;rtld.c;216;0.9732472896575928;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.8822999000549316;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.5232126712799072;0-2;LSB bit-flip
library_path;rtld.c;743;0.1704721450805664;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;1.1193006038665771;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.30513620376586914;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.9082827568054199;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.9031262397766113;0-2;LSB bit-flip
version_info;rtld.c;747;0.7073643207550049;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.4731636047363281;0-2;LSB bit-flip
relocate_time;rtld.c;215;0.5030579566955566;0-2;LSB bit-flip
start_time;rtld.c;217;0.7540709972381592;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.3507270812988281;0-2;LSB bit-flip
_IO_file_jumps_maybe_mmap;fileops.c;1586;1.06184720993042;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.3597385883331299;0-2;LSB bit-flip
start_time;rtld.c;217;0.531538724899292;0-2;LSB bit-flip
load_time;rtld.c;216;0.5550589561462402;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.40021419525146484;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.6576228141784668;0-2;LSB bit-flip
preloadlist;rtld.c;745;1.1314365863800049;0-2;LSB bit-flip
audit_list;rtld.c;124;0.308056116104126;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.951347827911377;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.5893504619598389;0-2;LSB bit-flip
version_info;rtld.c;747;0.40601134300231934;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.2605712413787842;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.6061997413635254;0-2;LSB bit-flip
rtld_total_time;rtld.c;326;0.48374199867248535;0-2;LSB bit-flip
load_time;rtld.c;216;1.0051963329315186;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.982865571975708;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.5866870880126953;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.34905099868774414;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.7456214427947998;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.782477617263794;0-2;LSB bit-flip
_dl_argc;rtld.c;82;1.0963194370269775;0-2;LSB bit-flip
_IO_file_jumps;fileops.c;1560;0.18961048126220703;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.9329957962036133;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.7048041820526123;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.24810075759887695;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.5929300785064697;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.8904480934143066;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.6622912883758545;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.6373691558837891;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.9372186660766602;0-2;LSB bit-flip
_dl_argv;rtld.c;86;0.37157297134399414;0-2;LSB bit-flip
library_path;rtld.c;743;1.03019118309021;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.4601776599884033;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.36977362632751465;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.665264368057251;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.5495669841766357;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.7301301956176758;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.4597513675689697;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;1.0443387031555176;0-2;LSB bit-flip
_dl_argc;rtld.c;82;1.1086533069610596;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.874497652053833;0-2;LSB bit-flip
_dl_rtld_libname;rtld.c;210;0.46362900733947754;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.8219373226165771;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.4079735279083252;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.1716318130493164;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.9520285129547119;0-2;LSB bit-flip
_dl_argc;rtld.c;82;1.0914623737335205;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.2711672782897949;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.3126542568206787;0-2;LSB bit-flip
load_time;rtld.c;216;1.1357996463775635;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.6300578117370605;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.34644007682800293;0-2;LSB bit-flip
_rtld_global_ro;rtld.c;168;0.912529706954956;0-2;LSB bit-flip
_dl_argv;rtld.c;86;1.128629446029663;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.33458495140075684;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.650684118270874;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.8241531848907471;0-2;LSB bit-flip
_dl_argc;rtld.c;82;1.0655455589294434;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;0.4403393268585205;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.2790694236755371;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.8279521465301514;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.17687058448791504;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.5434920787811279;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.7090325355529785;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.4180598258972168;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.45720553398132324;0-2;LSB bit-flip
library_path;rtld.c;743;0.8338789939880371;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;1.0329210758209229;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.38416624069213867;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.46872663497924805;0-2;LSB bit-flip
__libc_multiple_libcs;../elf/dl-sysdep.c;58;0.46007323265075684;0-2;LSB bit-flip
_rtld_local_ro;rtld.c;202;1.025787353515625;0-2;LSB bit-flip
__GI___libc_enable_secure;../elf/dl-sysdep.c;56;0.19322657585144043;0-2;LSB bit-flip
_rtld_local;rtld.c;162;0.36564207077026367;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.7939057350158691;0-2;LSB bit-flip
version_info;rtld.c;747;0.3221592903137207;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.6206920146942139;0-2;LSB bit-flip
_dl_skip_args;rtld.c;84;0.9018995761871338;0-2;LSB bit-flip
_rtld_global;rtld.c;140;0.729647159576416;0-2;LSB bit-flip
__GI__dl_argv;rtld.c;83;0.7637534141540527;0-2;LSB bit-flip
_dl_rtld_libname2;rtld.c;211;0.17620539665222168;0-2;LSB bit-flip
user_entry;../elf/dl-sysdep.c;89;0.9945709705352783;0-2;LSB bit-flip
tls_init_tp_called;rtld.c;585;0.5914726257324219;0-2;LSB bit-flip
library_path;rtld.c;743;0.2299659252166748;0-2;LSB bit-flip
version_info;rtld.c;747;0.9422180652618408;0-2;LSB bit-flip
_dl_argc;rtld.c;82;0.9530854225158691;0-2;LSB bit-flip
version_info;rtld.c;747;0.5936470031738281;0-2;LSB bit-flip
audit_list;rtld.c;124;1.1325535774230957;0-2;LSB bit-flip
any_debug;rtld.c;2239;0.3010897636413574;0-2;LSB bit-flip
__libc_enable_secure;../elf/dl-sysdep.c;57;0.5110728740692139;0-2;LSB bit-flip
start_time;rtld.c;217;1.0934114456176758;0-2;LSB bit-flip
__pointer_chk_guard_local;rtld.c;96;0.37377142906188965;0-2;LSB bit-flip
start_time;rtld.c;217;1.161346673965454;0-2;LSB bit-flip
preloadlist;rtld.c;745;0.7634270191192627;0-2;LSB bit-flip
load_time;rtld.c;216;0.7313625812530518;0-2;LSB bit-flip
